avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
177,0.0,0.839269626759,4,0.0,1.0,0,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,0.0,0.721579608044,3,0.0,0.6703648047649999,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
218,1.0,0.711473487942,4,0.0,0.857611770333,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
213,0.0,0.519981727116,4,0.0,0.84119985248,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
150,1.0,0.926249096207,3,0.0,0.536526454891,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
194,0.0,0.999364802299,3,0.0,0.572163884941,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
189,1.0,0.0,4,0.0,0.2570628494,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183,0.0,0.7774485872939999,3,0.0,1.0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
257,0.0,0.7447231497050001,4,0.0,0.660458280348,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
224,1.0,0.0,5,0.0,0.459601952768,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
175,0.0,0.532689760717,6,0.0,0.889569966188,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
160,0.0,0.907476736859,4,0.0,0.578812712542,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
188,0.0,0.80034171544,3,0.0,0.7688945531929999,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
280,1.0,0.925602411601,5,0.0,0.530515661358,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
148,0.0,0.5697354900770001,2,0.0,0.7175241597640001,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
207,0.0,0.873899151005,5,0.0,0.856821807428,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
106,0.0,0.391281126857,3,0.0,0.679440932242,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
248,0.0,0.75191676469,5,0.0,0.7563242467839999,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
247,0.0,0.553426292853,5,0.0,0.531952089533,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225,0.0,0.975269795306,3,0.0,0.843959549041,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
253,0.0,1.0,3,0.0,1.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
290,0.0,0.7784245800380001,6,0.0,0.10452461381799999,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
162,1.0,0.6086490946800001,4,0.0,0.605809596715,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
135,0.0,0.530496071411,2,0.0,0.43528368063999995,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
224,0.0,0.44591140643700006,3,0.0,0.790558403096,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
184,0.0,0.6363598873049999,3,0.0,0.897569429769,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
145,0.0,0.565913680133,3,0.0,0.9384431950100001,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
139,0.0,0.527796188318,2,0.0,0.445938025327,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
193,0.0,0.880741866251,5,0.0,0.23187712361200002,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
262,0.0,1.0,5,0.0,0.6880762275010001,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
255,0.0,0.8938065028990001,5,0.0,0.544505542393,0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
214,0.0,0.556992920001,4,0.0,0.159109705771,0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
152,0.0,0.795685527457,5,0.0,1.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
199,1.0,0.591725222585,3,0.0,0.879429511833,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
242,0.0,0.9010665462190001,5,0.0,0.21982944452300002,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
257,0.0,0.7341945443619999,3,0.0,0.6911480108910001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
173,1.0,0.897400716085,3,0.0,0.613188582883,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
101,0.0,0.433087831241,6,0.0,0.988162719641,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
304,0.0,0.785992562915,6,0.0,0.097150778132,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
237,1.0,0.755546004205,4,0.0,0.505720837926,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
263,0.0,0.966870676161,5,0.0,0.8316542357369999,1,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
192,0.0,0.848069386251,4,0.0,0.165549964157,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
229,0.0,0.9857821118019999,4,0.0,0.7716999113420001,1,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
260,0.0,0.814320239118,5,0.0,0.734984742149,1,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
97,0.0,0.567351805964,5,0.0,0.865819883154,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
258,0.0,0.5494007770139999,5,0.0,0.756496427426,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
229,0.0,0.927597681851,4,0.0,0.833713547406,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
149,0.0,0.0,2,0.0,0.37683172951300004,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
134,0.0,0.544783431318,2,0.0,0.443168006863,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
230,0.0,0.0,3,0.0,0.7170410873180001,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
135,0.0,0.0,3,0.0,0.652536874979,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
218,0.0,0.520993636045,4,0.0,0.574505528962,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
152,1.0,0.5488203601030001,4,0.0,0.293482650106,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
246,1.0,0.9605898266399999,2,0.0,0.606692364699,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
144,0.0,0.508434170653,2,0.0,0.388970437856,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
143,0.0,0.832682541496,6,0.0,0.199786244889,0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
173,0.0,0.865100700058,3,0.0,0.740170798389,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
202,0.0,0.780092016095,3,0.0,0.632232449504,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,0.0,0.40117396238200004,2,0.0,0.6927861247600001,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
139,0.0,0.939212283075,3,0.0,0.731270885544,0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
238,0.0,0.9678008706219999,5,0.0,0.878103951815,1,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
269,0.0,0.45114913076200003,3,0.0,0.8923246846899999,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
186,0.0,0.6235411862529999,4,0.0,0.8952111903829999,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
266,0.0,0.491121344819,4,0.0,0.636892723399,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
148,0.0,0.503944319612,4,0.0,0.692149253142,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
222,0.0,0.653902109381,4,0.0,0.662089518804,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
243,0.0,0.722925292415,4,0.0,0.786862869674,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
118,0.0,0.575829593645,6,0.0,1.0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
197,0.0,0.627248221598,5,0.0,0.846205070452,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
177,0.0,0.503750068395,4,0.0,0.553777969506,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
224,0.0,0.610472466433,4,0.0,0.646848485105,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.8045062139839999,5,0.0,0.8695894910519999,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,1.0,0.0,5,0.0,1.0,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
305,0.0,0.872570251838,6,0.0,0.11300493834799999,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
258,0.0,0.0,5,0.0,0.45292886688699996,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
296,0.0,0.977890416294,6,0.0,0.144071249573,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
279,0.0,0.365752925384,5,0.0,0.888703972459,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
226,0.0,0.902371636051,3,0.0,0.551087605791,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,0.0,0.598497532009,5,0.0,0.7508987015880001,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
260,0.0,0.9570339741570001,5,0.0,0.7685910635879999,1,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
254,1.0,0.832679063935,3,0.0,0.543454783877,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
248,0.0,0.905403808045,5,0.0,0.874780055495,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
177,0.0,0.8749100377949999,3,0.0,0.839844065953,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
104,0.0,0.495214864663,4,0.0,0.385974285167,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
235,1.0,0.552883880728,4,0.0,0.9184891618080001,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149,1.0,0.728643535841,3,0.0,0.826959167748,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,0.0,0.548046297437,2,0.0,0.8953212495399999,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
178,0.0,0.9882184026530001,3,0.0,0.115231622228,0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
257,1.0,0.7371539603120001,5,0.0,0.153236929818,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
235,0.0,0.0,3,0.0,0.910712179609,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
227,0.0,1.0,4,0.0,0.5724688111990001,0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
249,0.0,0.0,4,0.0,0.776324435097,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
196,0.0,0.503658608593,3,0.0,0.553757154297,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
256,0.0,0.8276365703659999,6,0.0,0.108648256665,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0.0,0.567577977687,3,0.0,0.392641367253,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
199,0.0,0.9036008721430001,5,0.0,0.781493900363,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
228,0.0,0.6947909248530001,3,1.0,0.7542460773630001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
186,1.0,0.775097676843,3,0.0,0.767059672852,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
154,0.0,0.708938677728,3,0.0,0.984362725891,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194,0.0,0.62245372817,3,0.0,0.497445654618,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152,0.0,0.514623171475,4,0.0,0.710794056873,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
242,0.0,0.549227537424,6,0.0,0.37165861899,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
207,0.0,0.0,3,0.0,0.907908109524,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
139,0.0,0.920424648372,3,0.0,0.892315955933,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
212,0.0,0.5153755475940001,5,0.0,0.816095263529,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
154,0.0,0.894698500101,3,0.0,0.639507608933,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
132,0.0,0.41834932916199996,2,0.0,0.428198949206,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259,0.0,0.780160254522,5,0.0,0.90005088827,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
130,0.0,0.489623997536,2,0.0,0.464332387028,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
119,0.0,0.644645623943,3,1.0,0.314054601833,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
133,0.0,0.792562781533,4,0.0,0.444652909512,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
265,0.0,0.504409755084,4,0.0,0.769416907315,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,0.0,0.905085671764,2,0.0,0.455058326136,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
111,0.0,0.411903111565,5,0.0,0.761462809486,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
147,0.0,0.0,2,0.0,0.430055379978,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
207,0.0,0.573345891485,3,0.0,0.8884433559020001,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
309,1.0,0.514026096783,3,0.0,0.312545236703,1,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
268,0.0,0.930291348659,6,0.0,0.168370024591,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
221,0.0,0.0,5,0.0,1.0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
195,0.0,0.5126435121230001,5,0.0,0.900510447698,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
210,0.0,0.0,3,0.0,0.8642186768950001,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
193,0.0,0.423680327128,2,0.0,0.542979616512,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,0.0,0.658357577344,2,0.0,0.545335539352,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
239,0.0,0.870086308257,4,0.0,0.7712510759319999,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
175,0.0,0.7230535575139999,5,0.0,0.7363551782,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
252,0.0,0.884513005118,6,0.0,0.672618295222,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
233,0.0,0.940863300501,4,0.0,0.7754720588349999,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
135,0.0,0.617023488689,2,0.0,0.456529137352,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
143,0.0,0.974813868594,3,0.0,0.785971198637,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
197,0.0,0.759113959794,3,0.0,0.995106161709,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
186,0.0,0.711018006417,4,0.0,0.803388930346,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
158,1.0,0.40383423780100003,3,0.0,0.618390514829,0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
146,0.0,0.0,2,0.0,0.39456795178599996,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
243,0.0,0.968631248964,5,0.0,0.928587304046,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
265,0.0,0.9052729256700001,5,0.0,0.7960937443430001,1,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
155,0.0,0.9166622095839999,3,0.0,0.952741435997,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
257,0.0,0.8643043761660001,5,0.0,0.776481858241,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
227,0.0,0.644142553564,4,0.0,0.921538681346,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
170,0.0,1.0,4,0.0,0.75293965387,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
278,1.0,0.403509793287,2,0.0,0.467842244346,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208,1.0,0.754904097775,4,0.0,0.46078121006800005,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
160,0.0,0.880984766901,3,0.0,0.711328445685,0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
253,0.0,0.913692016659,6,0.0,0.119891835935,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
244,0.0,0.9538945143179999,7,0.0,0.107031244932,1,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
185,0.0,0.0,3,0.0,0.939957474409,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
231,0.0,0.5685773783879999,3,0.0,0.595403169774,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
209,0.0,0.799710637891,4,0.0,0.652157097588,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
257,0.0,0.7959258281999999,4,0.0,0.6512379671630001,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225,0.0,0.903127422504,5,0.0,0.8908844506460001,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
263,0.0,0.873329324534,4,0.0,0.8033643862800001,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
113,0.0,0.5576353485719999,6,0.0,0.194414572619,0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
239,0.0,0.341205432422,4,0.0,0.916542690396,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
149,0.0,0.0,3,0.0,0.62863082179,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
232,0.0,0.786477310993,5,0.0,0.6157006116089999,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183,1.0,0.537446466276,3,0.0,0.992353501524,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
278,0.0,0.545104225321,7,0.0,0.307959402381,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
164,1.0,0.335978193578,3,0.0,0.302774672069,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
185,0.0,0.963633688142,5,0.0,0.6909922324169999,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
212,0.0,0.75586863671,4,0.0,0.9547776027930001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
213,1.0,0.542954540569,4,0.0,0.503986384948,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
126,0.0,0.997204801284,3,0.0,0.726804765318,0,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
151,0.0,0.479361879619,2,0.0,0.44823717669200003,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
257,1.0,0.0,3,0.0,0.470367642743,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
169,1.0,0.684687341029,3,0.0,0.958378256689,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
222,0.0,0.483783503036,4,0.0,0.7592568751950001,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
204,0.0,0.934426708629,3,0.0,0.733405248306,0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
201,0.0,0.920650432528,5,0.0,0.289205927697,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
158,0.0,0.5759763507869999,2,0.0,0.430441275513,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
228,0.0,0.0,3,0.0,0.51571615732,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
241,0.0,0.950965655792,3,0.0,0.705983916103,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
170,0.0,0.0,4,0.0,0.914198977332,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134,1.0,0.607634998981,5,0.0,0.841777451233,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
205,0.0,0.6302996094650001,4,0.0,0.687910204702,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,0.0,0.878199426664,5,0.0,0.5563159067450001,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
181,0.0,0.927951800729,4,0.0,0.487974303801,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
139,0.0,0.771938113205,5,0.0,0.23726580829900001,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
177,0.0,0.529266252112,3,0.0,0.392955955068,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
154,0.0,0.529602811967,2,0.0,0.423394705854,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
223,1.0,0.811959954321,5,0.0,0.753582560493,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
246,0.0,0.9272619226279999,4,0.0,0.965892380217,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,1.0,0.583876533663,4,0.0,0.968132173185,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
187,0.0,0.550391230828,3,0.0,0.707473250917,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
166,0.0,0.614629642503,5,0.0,0.823590312737,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183,0.0,0.0,3,0.0,0.48533789815399997,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
243,0.0,0.88392810433,3,0.0,0.906722716073,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
207,0.0,0.49155540883500004,4,0.0,1.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
197,0.0,0.878834500096,4,0.0,0.683523611823,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
300,0.0,0.9838519892290001,7,0.0,0.142320053987,1,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
224,0.0,0.45238731502400004,3,0.0,0.592485034666,0,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
238,1.0,0.521567241407,6,0.0,0.13313021086899998,0,6.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
258,0.0,0.9040946013160001,4,0.0,0.575940036638,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
134,0.0,0.671485918868,4,0.0,0.495359720652,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
270,0.0,0.0,3,0.0,0.790444404715,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
237,0.0,0.9477567542280001,4,0.0,0.7334730364290001,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
255,0.0,0.0,3,0.0,0.6922627582619999,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
172,0.0,0.794587516894,5,0.0,0.613613693869,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
159,0.0,0.56759901859,2,0.0,0.37959763606299995,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
151,0.0,0.786399918703,2,0.0,0.6414079269899999,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
269,0.0,0.9946524756280001,4,0.0,0.567056536777,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
161,0.0,0.916462014156,4,0.0,0.965804494725,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
227,0.0,0.610933421472,5,0.0,0.864610408077,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
156,0.0,0.426814736218,2,0.0,0.37455411291199997,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
